_id_x,email,password,username,_id_y,user_id,location_id,rating_x,_id,name,description,imageUrl,city,province,openTime,closeTime,latitude,longitude,accessibility,historical_context,hands_on_activities,rating_y
652b9e279c8deef2485bf904,Jennifer.Beck@gmail.com,E8%4RlSC,JenniferBeck,652ba1309c8deef2485bfa0c,652b9e279c8deef2485bf904,652b9d229c8deef2485bf8eb,2,652b9d229c8deef2485bf8eb,Kelaniya Raja Maha Viharaya,"One of the most sacred Buddhist temples in Sri Lanka, believed to have been visited by Lord Buddha. It boasts vibrant murals and a stupa.",https://upload.wikimedia.org/wikipedia/commons/2/2c/Kelaniya_AS1.JPG,"Kelaniya, Colombo",Western,0:00 AM,0:00 AM,7.534774392447118,80.557663210421, Accessible Parking,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8f1,Justin.Diaz@gmail.com,v^5BXk2C,JustinDiaz,652ba1309c8deef2485bf91d,652b9e279c8deef2485bf8f1,652b9d229c8deef2485bf8eb,1,652b9d229c8deef2485bf8eb,Kelaniya Raja Maha Viharaya,"One of the most sacred Buddhist temples in Sri Lanka, believed to have been visited by Lord Buddha. It boasts vibrant murals and a stupa.",https://upload.wikimedia.org/wikipedia/commons/2/2c/Kelaniya_AS1.JPG,"Kelaniya, Colombo",Western,0:00 AM,0:00 AM,7.534774392447118,80.557663210421, Accessible Parking,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8f1,Justin.Diaz@gmail.com,v^5BXk2C,JustinDiaz,652ba1309c8deef2485bf9c8,652b9e279c8deef2485bf8f1,652b9d229c8deef2485bf8eb,4,652b9d229c8deef2485bf8eb,Kelaniya Raja Maha Viharaya,"One of the most sacred Buddhist temples in Sri Lanka, believed to have been visited by Lord Buddha. It boasts vibrant murals and a stupa.",https://upload.wikimedia.org/wikipedia/commons/2/2c/Kelaniya_AS1.JPG,"Kelaniya, Colombo",Western,0:00 AM,0:00 AM,7.534774392447118,80.557663210421, Accessible Parking,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8ff,Adrian.Solis@gmail.com,V(B5tFJz,AdrianSolis,652ba1309c8deef2485bfa1d,652b9e279c8deef2485bf8ff,652b9d229c8deef2485bf8e6,2,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8ff,Adrian.Solis@gmail.com,V(B5tFJz,AdrianSolis,652ba1309c8deef2485bf93a,652b9e279c8deef2485bf8ff,652b9d229c8deef2485bf8e6,4,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8f8,Heather.Long@gmail.com,4@fV7FXm,HeatherLong,652ba1309c8deef2485bf9dd,652b9e279c8deef2485bf8f8,652b9d229c8deef2485bf8e6,1,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8fc,Jose.Herring@gmail.com,o(3^REYv,JoseHerring,652ba1309c8deef2485bf987,652b9e279c8deef2485bf8fc,652b9d229c8deef2485bf8e6,3,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8fc,Jose.Herring@gmail.com,o(3^REYv,JoseHerring,652ba1309c8deef2485bf947,652b9e279c8deef2485bf8fc,652b9d229c8deef2485bf8e6,4,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8fc,Jose.Herring@gmail.com,o(3^REYv,JoseHerring,652ba1309c8deef2485bf957,652b9e279c8deef2485bf8fc,652b9d229c8deef2485bf8e6,4,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8fc,Jose.Herring@gmail.com,o(3^REYv,JoseHerring,652ba1309c8deef2485bfa03,652b9e279c8deef2485bf8fc,652b9d229c8deef2485bf8e6,4,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8fd,Jennifer.Kelly@gmail.com,Nk&8Ylc^,JenniferKelly,652ba1309c8deef2485bfa25,652b9e279c8deef2485bf8fd,652b9d229c8deef2485bf8e6,4,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8fd,Jennifer.Kelly@gmail.com,Nk&8Ylc^,JenniferKelly,652ba1309c8deef2485bf9e7,652b9e279c8deef2485bf8fd,652b9d229c8deef2485bf8e6,5,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf903,Brandon.Joseph@gmail.com,2l+Qr7Ap,BrandonJoseph,652ba1309c8deef2485bfa26,652b9e279c8deef2485bf903,652b9d229c8deef2485bf8e6,5,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf90c,Lori.Bruce@gmail.com,)3Y__or9,LoriBruce,652ba1309c8deef2485bf914,652b9e279c8deef2485bf90c,652b9d229c8deef2485bf8e6,3,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf909,Walter.Kennedy@gmail.com,!*rvK3Lz,WalterKennedy,652ba1309c8deef2485bf9b4,652b9e279c8deef2485bf909,652b9d229c8deef2485bf8e6,5,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8f9,Nancy.Floyd@gmail.com,(gm6LGdl,NancyFloyd,652ba1309c8deef2485bf9a8,652b9e279c8deef2485bf8f9,652b9d229c8deef2485bf8e6,1,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf900,Melvin.Weaver@gmail.com,Y^49LqH$,MelvinWeaver,652ba1309c8deef2485bfa05,652b9e279c8deef2485bf900,652b9d229c8deef2485bf8e6,3,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8f4,Rachael.Byrd@gmail.com,+1#VVrwL,RachaelByrd,652ba1309c8deef2485bf9aa,652b9e279c8deef2485bf8f4,652b9d229c8deef2485bf8e6,5,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8f7,Richard.Porter@gmail.com,^Dv4Ctho,RichardPorter,652ba1309c8deef2485bf9ad,652b9e279c8deef2485bf8f7,652b9d229c8deef2485bf8e6,3,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8f7,Richard.Porter@gmail.com,^Dv4Ctho,RichardPorter,652ba1309c8deef2485bf967,652b9e279c8deef2485bf8f7,652b9d229c8deef2485bf8e6,5,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf904,Jennifer.Beck@gmail.com,E8%4RlSC,JenniferBeck,652ba1309c8deef2485bf919,652b9e279c8deef2485bf904,652b9d229c8deef2485bf8e6,4,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf904,Jennifer.Beck@gmail.com,E8%4RlSC,JenniferBeck,652ba1309c8deef2485bf920,652b9e279c8deef2485bf904,652b9d229c8deef2485bf8e6,2,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf906,Laura.Scott@gmail.com,)93N$Rd!,LauraScott,652ba1309c8deef2485bfa3b,652b9e279c8deef2485bf906,652b9d229c8deef2485bf8e6,4,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8f1,Justin.Diaz@gmail.com,v^5BXk2C,JustinDiaz,652ba1309c8deef2485bf9c2,652b9e279c8deef2485bf8f1,652b9d229c8deef2485bf8e6,4,652b9d229c8deef2485bf8e6,Adisham Bungalow (St.Benedict's Monastery),"A beautifully preserved colonial mansion built by Sir Thomas Lester Villiers, featuring picturesque gardens and architecture.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Adisham_Bungalow.JPG,Haputale,Central,9:00 AM,4:30 PM,6.772187450014337,80.9308764674591,"Wheelchair-accessible car park, Wheelchair-accessible entrance",British colonial era,"Photography, Sightseeing",4.6
652b9e279c8deef2485bf8ff,Adrian.Solis@gmail.com,V(B5tFJz,AdrianSolis,652ba1309c8deef2485bf911,652b9e279c8deef2485bf8ff,652b9d229c8deef2485bf8ec,3,652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade","A historic Catholic church in Colombo, believed to be one of the oldest churches in Sri Lanka.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/St._Anthony%27s_Shrine%2C_Kochchikade.jpg/1280px-St._Anthony%27s_Shrine%2C_Kochchikade.jpg,Colombo,Western,5:00 AM,8:00 PM,6.946733598135862,79.85617107921762, ,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8f8,Heather.Long@gmail.com,4@fV7FXm,HeatherLong,652ba1309c8deef2485bf974,652b9e279c8deef2485bf8f8,652b9d229c8deef2485bf8ec,3,652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade","A historic Catholic church in Colombo, believed to be one of the oldest churches in Sri Lanka.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/St._Anthony%27s_Shrine%2C_Kochchikade.jpg/1280px-St._Anthony%27s_Shrine%2C_Kochchikade.jpg,Colombo,Western,5:00 AM,8:00 PM,6.946733598135862,79.85617107921762, ,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8f6,Kayla.Quinn@gmail.com,s+92GEiy,KaylaQuinn,652ba1309c8deef2485bf9af,652b9e279c8deef2485bf8f6,652b9d229c8deef2485bf8ec,1,652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade","A historic Catholic church in Colombo, believed to be one of the oldest churches in Sri Lanka.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/St._Anthony%27s_Shrine%2C_Kochchikade.jpg/1280px-St._Anthony%27s_Shrine%2C_Kochchikade.jpg,Colombo,Western,5:00 AM,8:00 PM,6.946733598135862,79.85617107921762, ,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8fc,Jose.Herring@gmail.com,o(3^REYv,JoseHerring,652ba1309c8deef2485bf917,652b9e279c8deef2485bf8fc,652b9d229c8deef2485bf8ec,5,652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade","A historic Catholic church in Colombo, believed to be one of the oldest churches in Sri Lanka.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/St._Anthony%27s_Shrine%2C_Kochchikade.jpg/1280px-St._Anthony%27s_Shrine%2C_Kochchikade.jpg,Colombo,Western,5:00 AM,8:00 PM,6.946733598135862,79.85617107921762, ,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8fa,Diane.Brown@gmail.com,m&5Y9KQg,DianeBrown,652ba1309c8deef2485bf9f9,652b9e279c8deef2485bf8fa,652b9d229c8deef2485bf8ec,3,652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade","A historic Catholic church in Colombo, believed to be one of the oldest churches in Sri Lanka.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/St._Anthony%27s_Shrine%2C_Kochchikade.jpg/1280px-St._Anthony%27s_Shrine%2C_Kochchikade.jpg,Colombo,Western,5:00 AM,8:00 PM,6.946733598135862,79.85617107921762, ,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8fa,Diane.Brown@gmail.com,m&5Y9KQg,DianeBrown,652ba1309c8deef2485bf929,652b9e279c8deef2485bf8fa,652b9d229c8deef2485bf8ec,1,652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade","A historic Catholic church in Colombo, believed to be one of the oldest churches in Sri Lanka.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/St._Anthony%27s_Shrine%2C_Kochchikade.jpg/1280px-St._Anthony%27s_Shrine%2C_Kochchikade.jpg,Colombo,Western,5:00 AM,8:00 PM,6.946733598135862,79.85617107921762, ,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf8fd,Jennifer.Kelly@gmail.com,Nk&8Ylc^,JenniferKelly,652ba1309c8deef2485bf962,652b9e279c8deef2485bf8fd,652b9d229c8deef2485bf8ec,5,652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade","A historic Catholic church in Colombo, believed to be one of the oldest churches in Sri Lanka.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/St._Anthony%27s_Shrine%2C_Kochchikade.jpg/1280px-St._Anthony%27s_Shrine%2C_Kochchikade.jpg,Colombo,Western,5:00 AM,8:00 PM,6.946733598135862,79.85617107921762, ,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
652b9e279c8deef2485bf903,Brandon.Joseph@gmail.com,2l+Qr7Ap,BrandonJoseph,652ba1309c8deef2485bf9f0,652b9e279c8deef2485bf903,652b9d229c8deef2485bf8ec,5,652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade","A historic Catholic church in Colombo, believed to be one of the oldest churches in Sri Lanka.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/St._Anthony%27s_Shrine%2C_Kochchikade.jpg/1280px-St._Anthony%27s_Shrine%2C_Kochchikade.jpg,Colombo,Western,5:00 AM,8:00 PM,6.946733598135862,79.85617107921762, ,Ancient Buddhist monastery,"Photography, Sightseeing, Relaxing",4.8
